title,price_usd,sold_date,qty_sold,source,vaporizer_type,item_category,date_sold,agent_type,period_detailed,period,period_adoption
Draeger Medical Vapor 2000 Isoflurane Vaporizer,175.0,"May 15, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-05-15,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,90.0,"Jun 16, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-06-16,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,90.0,"Jun 16, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-06-16,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Draeger Medical Vapor 2000 Isoflurane Vaporizer,235.0,"Jun 23, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-06-23,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Draeger Medical Vapor 2000 Isoflurane Vaporizer,242.25,"Jun 24, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-06-24,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Draeger Medical Vapor 19.1 Isoflurane Vaporizer,109.0,"Jul 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-07-27,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohmeda Medical Isotec 4 Isoflurane Vaporizer,141.0,"Aug 18, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-08-18,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex Ohmeda Isotec 5 Isoflurane Anesthesia Vaporizer,249.99,"Oct 13, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-10-13,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda Tec 850 Isoflurane Vaporizer,785.0,"Sep 6, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-09-06,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Draeger Medical Vapor 2000 Isoflurane Vaporizer,145.0,"Sep 18, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-09-18,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,90.0,"Nov 29, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-11-29,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,250.0,"Nov 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-11-27,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,124.0,"Jan 16, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-01-16,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Datex-Ohmeda Tec 7 1175-9101-000 Isoflurane Inhaled Anesthesia Vaporizer,331.49,"Jan 17, 2026",5,eBay (Terapeak),isoflurane,vaporizer,2026-01-17,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Ohmeda Medical TEC Isotec 4 Isoflurane Vaporizer,75.0,"Jan 31, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-01-31,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Ohmeda Medical Isotec 4 Isoflurane Vaporizer,100.0,"Feb 27, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-02-27,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Datex-Ohmeda Isotec 5 Isoflurane Vaporizer,100.0,"Mar 12, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-03-12,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Ohio Medical 100F Isoflurane Vaporizer,75.0,"Mar 11, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-03-11,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Ohmeda Medical TEC Isotec 4 Isoflurane Vaporizer,90.0,"Mar 24, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-03-24,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Ohmeda Medical TEC Isotec 4 Isoflurane Vaporizer,90.0,"Mar 24, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-03-24,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
USED Datex OHMEDA Tec 7 Isoflurane Anesthesia Vaporizer (1175-9101-000),600.0,"Aug 28, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-08-28,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Used Datex Ohmeda Tec 5 Isoflurane Vaporizer,300.0,"Feb 14, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-02-14,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
OHMEDA ISOTEC 4 ISOFLURANE VAPORIZER,199.0,"Dec 1, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-12-01,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
DATEX OHMEDA TEC 7 ISOFLURANE VAPORIZER,150.0,"Aug 12, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-08-12,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Datex Ohmeda Isotec 5 Isoflurane Vaporizer,150.0,"Oct 11, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-10-11,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
Datex Ohmeda Isotec Tec 5 Isoflurane Vaporizer,100.0,"Oct 16, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-10-16,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
Isoflurane Surgivet ISOTEC 4 Veterinary Vaporizer Smiths Medical,150.0,"Sep 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-09-05,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohmeda ISOTEC 5 Isoflurane Vaporizer,105.0,"Nov 22, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-11-22,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DRAGER VAPOR 2000 ISOFLURANE ANESTHESIA VAPORIZER M35160,250.0,"Jun 18, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-06-18,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DATEX OHMEDA 1100-9029-000 ALADIN 2 ISOFLURANE VAPORIZER,300.0,"Apr 26, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-04-26,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Datex Ohmeda ISO Tec 7 Isoflurane Anesthesia Vaporizer,375.0,"Mar 28, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-03-28,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
DRAGER VAPOR 2000 M35160 ISOFLURANE ANESTHESIA VAPORIZER,405.0,"Sep 4, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-09-04,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Datex Ohmeda TEC 7 Isoflurane Anesthesia Vaporizer Nice Condition,500.0,"Oct 4, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-10-04,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Ohmeda Isotec 5 Isoflurane Vaporizer,155.0,"Feb 20, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-02-20,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DRAGER VAPOR 2000 M35160 ISOFLURANE ANESTHESIA VAPORIZER (344310),300.0,"Mar 13, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-03-13,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DRAGER VAPOR 2000 M35160 ISOFLURANE ANESTHESIA VAPORIZER (343890),70.0,"Jan 22, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-01-22,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
DRAGER VAPOR 2000 ISOFLURANE ANESTHESIA VAPORIZER (344308),449.1,"Feb 12, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-02-12,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Forane / Isoflurane Model 100F Remanufactured Vaporizer Veterinary,50.0,"Feb 1, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-02-01,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
Surgivet anesco ISOTEC 4 Isoflurane Vaporizer,170.0,"Feb 27, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-02-27,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohio medical Isoflurane Forane Vaporizer,250.0,"Feb 27, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-02-27,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
GE DATEX OHMEDA ISOFLURANE ANESTHESIA VAPORIZER,239.2,"Dec 17, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-12-17,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Draeger Medical Vapor 19.1 Isoflurane Vaporizer as pictured working,135.23,"Sep 11, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-09-11,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda Aladin2 Isoflurane Cassette Vaporizer 11009029000,150.0,"Jun 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-06-27,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex Ohmeda TEC 7 Isoflurane Vaporizer,175.0,"Apr 30, 2025",5,eBay (Terapeak),isoflurane,vaporizer,2025-04-30,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
GE Datex-Ohmeda Tec 7 Isoflurane 1175-9101-000,550.0,"Jun 20, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-06-20,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DATEX OHMEDA ALADIN2 ISOFLURANE VAPORIZER,350.0,"Jul 1, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-07-01,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DATEX-OHMEDA TEC 7 ISOFLURANE VAPORIZER,180.0,"Jul 14, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-07-14,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DATEX OHMEDA ISOTEC 5 ISOFLURANE ANESTHESIA VAPORIZER,75.0,"Jul 20, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-07-20,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex Ohmeda Tec 7 Isoflurane Vaporizer,180.0,"Aug 28, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-08-28,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DRAGER VAPOR 2000 ISOFLURANE ANESTHESIA VAPORIZER,499.0,"Jan 12, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-01-12,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
DRAGER VAPOR 2000 ISOFLURANE ANESTHESIA VAPORIZER,300.0,"Jan 18, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-01-18,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Veterinary Isoflurane Vaporizer,465.0,"Jan 26, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-01-26,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Drager Vapor 2000 Isoflurane M35054 Vaporizer #3 Cracked Bottom,450.0,"Jun 7, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-06-07,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Drager Vapor 2000 Isoflurane M35054 Vaporizer #4 Broken Front,450.0,"Jun 5, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-06-05,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
R190388 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,500.0,"Nov 7, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-11-07,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
R190583 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,500.0,"Dec 21, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-12-21,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
R190581 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,500.0,"Mar 20, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-03-20,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
R193443 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,200.0,"Jun 24, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-06-24,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
R194783 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,200.0,"Sep 18, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-09-18,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
R201289 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,200.0,"Jan 10, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-01-10,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
OHMEDA ISOFLURANE VAPORIZER,195.0,"Jan 25, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-01-25,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Dragerwerk AG Lubeck Drager Vapor 19.1 Isoflurane Anethesia Vaporizer,79.99,"Mar 4, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-03-04,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Dragerwerk AG Lubeck Drager Vapor 19.1 Isoflurane Anethesia Vaporizer,39.99,"Mar 19, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-03-19,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohio 100F Isoflurane Vapor Vaporizer Veterinary,150.0,"Mar 16, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-03-16,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Ohio 100F Isoflurane Vapor Vaporizer Veterinary,150.0,"Mar 21, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-03-21,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Penlon PPV Isoflurane Vaporizer,134.99,"May 13, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-05-13,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
TEC 3 Isoflurane Vaporizer Veterinary Display Unit Discounted 50% Off,675.0,"Apr 10, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-04-10,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
TEC 3 Isoflurane Vaporizer Veterinary Display Unit Discounted 50% Off,650.0,"Jul 5, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-07-05,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
TEC 3 Isoflurane Vaporizer Veterinary - Cleaned and Calibrated Certificate,400.0,"Apr 2, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-04-02,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Drager Vapor 2000 Isoflurane Iso Vaporizer,495.0,"Apr 14, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-04-14,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Drager D-Vapor 2000 Isoflurane Vaporizer,299.99,"Aug 26, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-08-26,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
"Ohmeda TEC 3 Isoflurane Vaporizer, ISO, NEW!!!",700.0,"Feb 18, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-02-18,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Ohmeda Tec-3 Anesthetic Vaporizer Isoflurane Veterinary,400.0,"Jul 25, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-07-25,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Drager 19.1 Isoflurane Anesthesia Vapor,300.0,"Sep 14, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-09-14,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,270.0,"Sep 15, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-09-15,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Datex Ohmeda Isotec 5 Isoflurane Anesthesia Vaporizer,125.0,"Nov 8, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-11-08,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
Datex Ohmeda Tec 7 Isoflurane Vaporizer,250.0,"Mar 6, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-03-06,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
OHIO MEDICAL ISOFLURANE FORANE VAPORIZER,225.0,"Nov 11, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-11-11,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Drager Vapor 2000 Isoflurane M35054-14,999.99,"Aug 27, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-08-27,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Drager Vapor 2000 Vaporizer Isoflurane,300.0,"Aug 4, 2025",3,eBay (Terapeak),isoflurane,vaporizer,2025-08-04,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda 1175-9101-000 Tec 7 Isoflurane Anesthesia Vaporizer,695.0,"Mar 5, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-03-05,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Drager Vapor 2000- Isoflurane M35054 (Made In 2011),349.99,"Apr 6, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-04-06,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Midmark Matrx VIP 3000 Isoflurane Calibrated Vaporizer,499.0,"Dec 31, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-12-31,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohio Forane Isoflurane Vaporizer,110.0,"Mar 10, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-03-10,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DATEX OHMEDA TEC 7 ISOFLURANE VAPORIZER,220.0,"Jun 23, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-06-23,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Drager Isoflurane Vapor 19.1 Vaporizer,145.0,"May 24, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-05-24,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
PENLON SIGMA DELTA ISOFLURANE VAPORIZER,150.0,"Jun 13, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-06-13,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Datex-Ohmeda Aladin2 Isoflurane Cassette Vaporizer,299.95,"Jun 30, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-06-30,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
OHMEDA ISOTEC 4 ISOFLURANE VAPORIZER,220.0,"Jan 9, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-01-09,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
Ohmeda ISOTEC 4 Isoflurane Vaporizer,100.0,"Jan 24, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-01-24,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
Ohmeda ISOTEC 4 Isoflurane Vaporizer,165.0,"Feb 16, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-02-16,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohmeda ISOTEC 5 Isoflurane Vaporizer,124.99,"Feb 11, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-02-11,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohmeda ISOTEC 4 Isoflurane Vaporizer,70.0,"Jun 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-06-05,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Siemens 9381 021 E346E Isoflurane Vaporizer 952 Servo Ventilator,60.0,"Oct 18, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-10-18,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
A.M. Bickford Model 2 Veterinary Anesthesia Vapomatic Isoflurane Vaporizer,250.0,"Oct 17, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-10-17,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Midmark VIP 3000 Isoflurane Veterinary Vaporizer - New,425.0,"Oct 9, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-10-09,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda Tec 7 Isoflurane Anesthesia Vaporizer,190.0,"Dec 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-12-05,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Midmark Matrx VIP 3000 Isoflurane Vaporizer - For Veterinary Use Only,900.0,"Feb 7, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-02-07,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda Tec 7 Isoflurane Vaporizer,115.0,"Mar 7, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-03-07,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DRAGER ISOFLURANE VAPOR 19.1 ANESTHESIA VAPORIZER,263.99,"Apr 26, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-04-26,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Ohio medical Isoflurane Forane Vaporizer,299.0,"Sep 26, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-09-26,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohio medical Isoflurane Forane Vaporizer,125.0,"May 19, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-05-19,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Drager Vapor 19.1 Isoflurane Vaporizer,109.35,"Jun 21, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-06-21,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Datex Ohmeda Isotec 5 Vaporizer - Isoflurane,102.0,"Jun 21, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-06-21,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
DATEX OHMEDA TEC 5 ISOFLURANE ANESTHESIA VAPORIZER,100.0,"Aug 15, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-08-15,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Veterinary Anesthesia Vaporizer Isoflurane mounted as a pair,750.0,"Aug 22, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-08-22,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Drager Vapor 19.1 Isoflurane Vaporizer,124.5,"Nov 13, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-11-13,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
R190582 VetEquip TableTop Veterinary Isoflurane Laboratory Vaporizer,360.0,"Jan 30, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-01-30,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
DATEX - OHMEDA ISOTEC 5 ISOFLURANE ANESTHESIA VAPORIZER - 60 DAY WARRANTY,119.0,"Dec 14, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-12-14,Isoflurane,3_Post-agreement,Pre-regulation,Pre-adoption
Ohio 100f Fortec Isoflurane Forane Veterinary Anesthesia Vaporizer,100.0,"Mar 12, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-03-12,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohio 100f Fortec Isoflurane Forane Veterinary Anesthesia Vaporizer,70.0,"Apr 24, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-04-24,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
DATEX OHMEDA TEC 7 1175-9101-000 ISOFLURANE ANESTHESIA VAPORIZER,300.0,"Jun 14, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-06-14,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex Ohmeda Isotec 4 Isoflurane Vaporizer Cyprane barm 07292,75.0,"Sep 15, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-09-15,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Vapor 2000 Isoflurane Anesthesia Vaporizer M35054-27 Drager,180.0,"Oct 14, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-10-14,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohmeda ISOTEC 5 Isoflurane Vaporizer,125.0,"Oct 30, 2024",2,eBay (Terapeak),isoflurane,vaporizer,2024-10-30,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Ohmeda ISOTEC 5 Isoflurane Vaporizer - MISSING TOP KNOB,65.0,"Nov 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-11-05,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex Ohmeda Isotec 4 Isoflurane Vaporizer,70.0,"Oct 30, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-10-30,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
GE DATEX OHMEDA ISOFLURANE ANESTHESIA VAPORIZER,257.14,"Dec 5, 2024",1,eBay (Terapeak),isoflurane,vaporizer,2024-12-05,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex-Ohmeda 1175-9101-000 Tec 7 Isoflurane Vaporizer,180.0,"Mar 9, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-03-09,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
R197168 (2) VetEquip SurgiVet Veterinary Isoflurane Vaporizer Systems,500.0,"Mar 5, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-03-05,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
Datex Ohmeda Tec 7 ISO Isoflurane Vaporizer 1175-9101-000,152.0,"Apr 23, 2025",1,eBay (Terapeak),isoflurane,vaporizer,2025-04-23,Isoflurane,4_Post-adoption,Pre-regulation,Post-adoption
USED Isoflurane Veterinary Vaporizer,227.5,"Feb 7, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-02-07,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
USED Isoflurane Veterinary Vaporizer Wear On Bottom Of Fill Area,200.0,"Feb 8, 2026",1,eBay (Terapeak),isoflurane,vaporizer,2026-02-08,Isoflurane,5_Post-ban,Post-regulation,Post-adoption
Drager Vapor 19.2 Sevoflurane Sevorane isoflurane Vaporizer used,499.0,"Apr 20, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-04-20,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Ohmeda Tec-3 Anesthetic Vaporizer Isoflurane Veterinary,350.0,"Jun 16, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-06-16,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
Ohio Medical Fortec Isoflurane Forane Vaporizer New Open Box,300.0,"Sep 16, 2023",1,eBay (Terapeak),isoflurane,vaporizer,2023-09-16,Isoflurane,2_Post-proposal,Pre-regulation,Pre-adoption
